,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry,Nanterre,Bobigny,Créteil,Cergy
Évreux,279.1102995601033,120.5136024896974,203.01052672603947,428.59900393986146,396.77415463635515,481.56213377092945,347.07690096347665,172.7256447017624,430.4525404326787,146.3309476821815,416.3872389167104,338.81187922696336,455.8655331864005,71.46041285249021,297.4047213165292,244.11552560646575,231.1340089177027,150.1108766553747,268.24072034726515,628.8244456052106,607.0113390445977,220.05176513187942,186.5489402918728,205.38790921449387,273.26079177646267,263.1025083180179,341.9579034822635,0.0,44.25398453847389,257.0464260942622,399.90102032500573,384.76361764752556,382.51702876360207,308.566489092055,406.4676529971507,147.51579278148606,159.18945916449135,117.820643237572,350.27296980296,267.7288807041319,373.0135438363641,102.54027178102346,298.2409271147978,311.78592055224317,181.19925249545597,87.36125383013716,324.961251177215,343.01552676508413,339.3885933390006,136.47677547614936,104.27838727521934,149.59541961266513,198.025059395423,112.83617406134478,235.92554391212042,187.71498162234099,208.27094257146356,233.44506426829116,173.09564992390358,143.17036026097622,51.677516989787655,65.11430251691041,116.6465156840672,248.43152509600583,413.1882156749499,414.15845290860454,456.8948089193625,309.8547559872652,298.8631596883488,291.1052606731837,255.9656829512253,260.735626315753,84.99768491035427,335.7706750566014,325.6360187849158,57.16776983751863,29.592950608503543,78.49619142202856,48.277718194989404,206.56030827842864,81.24377462535247,364.77810728016755,355.2828091810135,479.73705213623856,401.70188839113604,207.27367882237397,177.7389166749016,226.52072168038416,255.6058823873919,143.4629133813906,286.6404219949459,66.49500150525566,50.03713015528688,61.114934292972194,63.04691397796737,42.2602511386547
Chartres,239.61435426657977,127.13991619547198,159.70997439016637,386.2843489054031,354.9027345649935,440.1201370267406,303.4453307000396,176.85587359366525,388.58053036775004,122.19393919217421,373.3025248042772,295.1476378454364,412.0317936921559,101.37985967504102,253.71250312021033,208.2341440185768,205.72950665614795,105.92230863996673,225.65826226942858,587.0323016027392,567.0002056137215,186.66822081199024,199.97367156698513,162.19523377975813,234.11893496700222,232.08828324472995,298.86269370593106,44.25398453847389,0.0,265.72355564407013,355.72481728913294,343.16862002126356,343.0667296838757,274.7463142192202,362.21962341306715,151.16031233137957,116.17910986096847,83.58851646139334,308.96201005208445,231.41925565283273,337.29920091927704,61.264406723401436,255.05132750179735,267.7298715604335,168.90151321754516,43.25620475981983,283.33061739134746,303.70880332853426,295.1369731729893,118.91067861186096,129.56167019792628,139.39931716299,173.8237866836901,109.8796717972487,220.9427678524439,173.63652552119305,208.91901332950295,224.10127791427576,130.3926229971023,170.88501508070985,75.14860743021885,65.67285804686631,143.83810708444258,204.19915754747214,376.39690964361927,375.9635005568474,413.31915722492255,294.24927492158497,278.1602876205388,249.31078361582118,228.68432160199143,220.5474998988045,68.3141298270042,295.80222459650173,287.2709263904913,49.87666626714075,73.12127980366066,55.441693574326436,39.41983839485197,177.13914708666127,109.56179774358705,321.81578044493205,313.87708529714496,436.22344252526625,357.7823196762899,187.8245609105843,143.15245167525603,185.44605253915768,234.6405015275499,108.74770089616347,261.0683468564275,46.57788175492756,46.21752428303033,55.69029677698634,51.496393139080794,49.74489590259406
Quimper,467.1529845464257,377.2707535921683,371.2904592760058,578.2905692845924,554.4311337716347,637.7048262567793,483.81782063927,429.4406338064998,455.4049247634459,386.95243842322253,465.7640809588297,417.07980048058374,574.8190484554232,193.96385504498673,386.35685600314446,265.1098815062894,192.79175745083612,317.5231035725899,344.77733528227253,773.2433694112141,771.0082115885643,438.72971841499475,72.81836299830312,315.6918286239852,307.886222970034,486.3344633890836,489.36050323832836,257.0464260942622,265.72355564407013,0.0,510.37778926119256,414.48910455868526,385.41216399475474,282.2522023251132,501.5491187046184,114.99976234057917,290.0554464805462,232.31064542952845,517.7904425976146,472.77610384534375,340.79197086758654,260.36760937957234,450.1728433402536,441.8275025006359,133.48251049302206,285.2246279608024,370.0681032166947,354.8402966777845,446.34264170782455,173.12833018111104,161.90560951097643,403.30532508945043,437.5340173667794,157.81387257599567,486.62230174628854,439.06791261700323,68.00380301419607,488.2187855245419,354.8956644272307,379.4986220441838,306.2761636528968,200.31118332111328,357.7955634595981,381.81867699232384,380.9654271005254,395.98346168422586,511.95503355670934,559.9638527389195,542.5851804757409,460.55814434892517,488.48539639959256,446.39672145557404,203.8279560256817,515.4664956723284,516.3531128985218,309.349055701962,263.7451849084697,321.11373211743,298.57938360246953,211.45634871373267,326.8422978286311,421.55465864149863,389.21052919014153,605.0240375228175,523.6994084832646,159.0428865695653,235.77889607099385,301.3660181940718,499.267325130114,364.7264199293361,522.0309551622673,311.4429692447525,303.0795230463623,314.50535108303075,313.4563157093154,298.3267636667348
Nîmes,173.39706259295548,407.6191086539984,200.23939296704165,97.42689127362577,101.26679640426885,149.20006174689397,64.81441467180751,421.08052744663564,154.8223088928101,316.53120793129443,112.44748487566311,97.873881624708,64.48228447496595,443.57321026060913,124.04194018738124,247.45442942236534,321.554489093854,249.80277419127745,165.6066476194557,264.9617483796571,274.8815993223661,249.3878714646731,481.6166533365195,207.25959948633513,207.27369094614698,254.88523502758244,82.24984097886268,399.90102032500573,355.72481728913294,510.37778926119256,0.0,150.32309290043833,193.7749666413365,260.274714581754,29.482707325013443,424.67849208814636,249.31878932638284,310.96196651495086,118.02611959408361,209.78148533064513,248.4319223189422,305.01173898944234,113.5917817002119,88.82292896017584,378.9638826180097,312.5399390387208,154.69586606556976,192.62543584858958,65.14252141145249,354.2900581023462,458.9734943448108,363.0138865572202,305.4482028130677,392.2705689701509,355.6168639229288,352.00812174589083,444.08998240386734,384.8211209663121,231.34564934082292,485.6076208104623,411.7269423683409,387.15650089777967,463.90082117936277,151.7184515181337,245.981312751271,224.19490892822554,110.60513613221944,374.6801206854463,335.03654455876773,138.69980506463324,282.64603932416077,176.68568955560065,359.75489678313625,145.4509789746018,171.09073579791618,369.218617713061,427.89230282645883,343.70534876482225,368.66160237749847,298.9406190919033,440.9055233044904,113.220193513103,153.97520065487012,95.1965892532437,24.131800944523235,351.66946666107697,279.47629504004414,210.42157563155186,324.2174710771408,283.51471103465184,296.57532025736265,352.5208861112133,373.53613397968803,371.29960833220997,363.3214184537269,385.3162214400262
Toulouse,264.631394980681,435.6672767925147,230.3635631366811,247.42099827101197,245.54801221378298,298.7885089451989,179.3556406694133,465.1877623398908,46.13130045952349,357.04760591740546,54.23456446328073,78.22953268140128,203.22853185194901,405.34830608067085,106.59760451248117,158.8693522080216,223.21474206279382,251.0693261151677,119.04375368038757,397.8790110670305,418.91512454804274,318.48708109331886,404.90999031921893,183.2560813090839,117.8586187604855,343.87464914119477,198.78143585485728,384.76361764752556,343.16862002126356,414.48910455868526,150.32309290043833,0.0,44.135735884608266,134.97754462250185,124.90237440049013,355.0752001890581,227.7113962169139,271.3182381878711,244.14002605137415,299.30067763846705,101.6109392628914,282.379067557847,197.6124791181409,160.42254486356626,296.46518483392776,305.5984386604707,59.84075225441118,59.93955827361955,123.17098286286915,291.49951682009697,409.9407461330991,405.5454875582303,367.86539142142675,334.9601455914507,429.1607691016865,409.11724351919645,354.932269764611,454.2137963841097,254.90288413101422,504.09000242704224,414.23317828527126,348.55870843406893,478.47027353774945,174.90528142768463,95.90539803764017,75.10377961905083,98.826745620665,469.0727485011128,431.0174549984482,229.47127853917078,368.2598505324843,255.98897052958844,318.16257303770203,265.1820587266152,286.4961302308642,375.083008699162,414.33240856173217,355.0291482816071,370.2149425228697,215.2812083117283,447.9738175550495,42.74408317965876,29.704170314628836,233.592449733609,173.83020167300677,260.48416997311665,218.1113923175537,158.3042657573338,407.23637051043255,315.4604682658483,392.28880371510957,359.622952673833,376.7765075678006,379.13573402072836,371.01606556350276,386.310539576437
Auch,295.12709115515025,444.8254871150286,248.53433908575863,290.4642734595008,287.00185189039854,342.59680266666163,218.1048556460021,478.25659540877894,71.43000308516636,371.7687489694749,95.82510711435702,113.02625001266395,247.36207153648806,395.3418180976959,130.87239316020347,143.70090748095808,198.4328065198612,259.7325024331727,129.56215866416198,441.31014867914485,463.0287210082441,341.8920540822305,382.378952644206,190.2745991783798,109.26001346687943,371.3703197914326,236.78611022433722,382.51702876360207,343.0667296838757,385.41216399475474,193.7749666413365,44.135735884608266,0.0,103.1683769807104,168.9022021306987,336.0609229237704,231.067441267749,265.7866343645773,282.16788060208506,328.18100596579774,58.23283218069127,281.81174010953765,230.29604063570497,194.37768161334208,274.702626481159,308.75312580998593,71.63634292562301,39.521634869548414,160.76477075515018,276.99965307583557,396.3702308583611,419.4605932928561,388.077982953881,320.7188044147896,450.90077498155125,426.9045397839363,329.18717412984637,474.3980256195725,269.6282706112182,509.1654407774688,416.4997763206611,340.05569058281486,482.86852584372815,196.72315707213673,55.12734854033759,39.26050807509306,137.05152540722898,495.67808426327053,458.56887689520477,261.46775450776835,394.35053577333787,284.28668077670864,309.78622509532295,301.470969090897,321.3828014925834,379.43473868560284,411.7716695811503,361.62696918278954,373.4454426672039,197.03390025983862,450.7958316413032,82.41129980708162,47.35590868185785,277.68794795483655,217.0033855736009,236.82990123256766,208.38744356770277,158.75241753713647,431.8597807846753,329.36117883796965,420.40849511657416,364.8344114389636,380.30257429256056,383.9425860526775,376.03149060554694,388.8867006622438
Bordeaux,304.0896435922049,391.3522096231642,229.1966930855552,348.767900260387,336.0364889627251,406.30869386167876,260.6210370679986,432.35471305008343,173.48762167467447,333.9239317279819,188.54113674551635,162.96167846648956,322.06388937015646,308.2307274728882,151.9882108701405,68.37672997243318,97.94618044075348,216.38209814992942,121.42435655098274,522.4357967103961,535.0578906559823,327.61265406435217,281.4609990191063,154.0710867051227,69.6263263753352,366.6697277300341,274.8647779311253,308.566489092055,274.7463142192202,282.2522023251132,260.274714581754,134.97754462250185,103.1683769807104,0.0,242.50071048079744,238.57871363944122,179.24997560417313,191.63225252381707,316.81878808282744,330.0217381704666,67.3334404122874,216.28964965363272,251.95206969576645,224.47576474341616,175.43376302597238,248.98261110450008,105.58287355881038,75.34045165968998,206.8707719914079,186.6877463588584,304.31861888351614,377.532988321072,362.8741735010002,229.34209073300838,426.9728184555288,393.9091499791017,226.7184672177101,445.66578981257027,239.43662938672048,445.5585352995974,349.8868491603362,256.76665974123057,418.5426392087308,194.52796472760676,109.91724451589111,118.62032356086425,233.7944513293433,483.5184796702687,450.3175013819785,277.80630468422845,384.52450395215527,287.7837062019935,227.8851335374291,328.5413157514084,342.38361028523434,318.34883946279115,336.3552949669486,306.0520946861378,310.34150722186,105.51348694112531,384.23727753101434,152.49150753771562,113.87749311167269,353.39519427458447,279.94621176820925,136.4950207943353,131.62157928372102,115.73566055785287,416.3504173400792,292.1178785528053,415.2441664197413,306.18066122033775,317.50469812742637,323.5984243128711,316.45719377708036,323.8509742189689
Montpellier,195.97033494513937,422.2537385492048,211.34380715870313,125.33788375582921,130.73831303160213,174.05113137041843,87.74302259204508,438.6448469332896,125.9073086634704,332.3842607604357,83.60384957792117,84.55845289497812,80.00196187267414,446.1415692555788,118.25788356545375,236.7562217040715,310.4784347164355,256.8008965798982,158.68373053871053,279.9607497532439,295.38774021184315,269.396049095783,476.7403179882453,207.6065424520914,194.91185621965127,278.4397328701516,106.95943364257576,406.4676529971507,362.21962341306715,501.5491187046184,29.482707325013443,124.90237440049013,168.9022021306987,242.50071048079744,0.0,420.7973711632427,251.7861808015918,311.44507315007866,145.7856412587493,232.78631024502334,225.01669747183035,308.6930292426128,132.14544887719137,101.53123406947361,371.94253568564153,319.40387850008835,137.62275819057436,171.7715761267909,67.11412104539619,350.94738071300674,459.55171429350946,379.78858623696715,325.07001295212024,390.52410019676086,377.600636795236,371.2143101858695,436.2924566244965,406.34687002452034,242.20357082777127,499.14558797458034,421.74105710078027,389.0439119860017,476.5820200179083,158.6473464085667,219.71321538321035,197.44343538025117,82.24777493783672,399.96395865497624,360.33979888062885,160.1028036369648,305.9468136442134,197.00980657408996,360.6874287588598,172.5991689927776,197.90024600836824,379.37974338410675,435.0535473103079,354.54760062363795,378.0076104298114,290.46893979356645,452.0354657520283,91.33101639731997,132.2101548067501,111.2063448035662,53.252655166814286,342.5066387347531,274.98939659569197,205.3389431840209,347.47451766750834,297.2437115427718,321.58678568552705,362.69486577211956,383.2599391511176,381.85461645247864,373.74978748839624,394.7609017724303
Rennes,359.12682788389935,267.72169961659245,264.53394207505795,482.0458449030288,455.483172152596,540.5566858856558,389.1099141606673,319.8419257054893,399.96134566903726,271.9787132976543,400.72471733544614,338.7949706556617,488.0080322711692,97.26200020411798,302.57591202916694,196.2485391689527,141.05252082532928,208.22389860541577,262.43297698742947,681.2811621264395,673.0703262250701,325.25417635850744,58.514530998469134,219.7210507690241,238.43598353874438,372.70933785614955,391.7642096113856,147.51579278148606,151.16031233137957,114.99976234057917,424.67849208814636,355.0752001890581,336.0609229237704,238.57871363944122,420.7973711632427,0.0,186.04239339879314,123.87524235146553,415.5072333193008,361.6609820237177,305.2427121123048,148.2042987345997,350.1898737167432,347.6573229345738,64.0100802962528,170.76205524852568,301.62235836473104,299.4475752613022,359.5380393142783,70.52743420377661,75.98586614130137,289.7497724991176,322.5450575906845,43.08077731969934,372.0793780474427,324.77239134697714,60.91287815113883,374.6899059985059,244.94540119998658,281.8340621217881,198.71634895934966,86.42197406267849,257.51076908362404,283.98562296018207,347.94113305858997,357.00217126722737,446.38897523496746,445.2217877928208,427.5873304553739,356.4915481957411,373.94368433306107,338.42191758113177,89.28081897785297,410.1701666673826,408.61072970827456,196.39574953574513,160.16959082543502,206.6018704367919,185.48051219113736,139.89827687132572,223.87092836268636,351.5678525288315,326.59611008017583,516.7837173484525,434.6437874624473,103.29310171970813,145.81060109997208,215.46445005505652,384.2684228077081,250.25079040590657,407.36991204309226,197.29200422743477,190.48049646487596,201.7704910560408,200.0466712883871,186.9939128766625
Châteauroux,177.75378998511852,215.51990305807783,81.75721908400956,297.0465128521998,269.66219094638086,355.0378355361611,205.78962789993898,253.76577963727738,272.79002964603364,155.27261603442415,257.22914479094584,179.9950805322548,309.8385125823376,194.49704452973342,138.73379896222406,111.38282170900251,146.1609586207193,39.29592567384472,109.53862490346908,497.54178060227906,487.1985278818563,165.82555208839977,244.5547835322441,46.219520876001745,124.83698191865676,211.6199815731648,206.6465748778887,159.18945916449135,116.17910986096847,290.0554464805462,249.31878932638284,227.7113962169139,231.067441267749,179.24997560417313,251.7861808015918,186.04239339879314,0.0,63.5793542272029,229.55979927484452,187.97227702789155,234.0673505531786,57.533775211567935,164.38455335846632,165.61105749404527,159.43971827035426,78.06495323875902,167.993358659791,192.45165947456957,185.66019721835937,117.76586855034837,210.03538306618978,198.28851936151733,189.26122853490295,147.92171603480625,252.28685489563856,215.90606244596844,222.4526132441789,268.50050752860886,72.47729503660089,278.1366390891638,186.60924236778197,137.83818347164885,251.95666816070772,100.28856474584384,269.77252268582043,266.22054280555346,297.86039004987896,315.0115506451957,286.1844999342626,171.02246240559083,222.49911635238075,157.09027811057007,110.91060612734553,225.54081962847945,226.60612833943173,148.43422541083206,188.69440617434083,131.03985945352252,142.85015297187036,110.52309248141664,220.55002015916176,205.67597538630827,198.72697116798827,336.83665154296045,255.40862743315523,151.7708635545713,67.660817239467,72.43866976054065,247.56933431562555,114.41901010550683,255.88603270839147,133.78141724587272,149.5727924174179,152.88368141553744,144.9641298167223,158.73092633157492
Tours,235.7010256350675,206.60830159372395,140.68625475950725,360.59052883452443,332.93969628659227,418.4482074241917,269.26834235030276,253.07409471811891,317.404058558522,173.31056691474697,307.75875912572144,235.09523486649766,372.39853996513966,136.32270402521985,195.04467533682836,126.31512981499834,125.04110561082076,85.25473847326771,159.78638904275704,561.1166273417256,550.3633499391922,209.0595401056232,182.20037377297353,103.9523852481741,156.6993446476945,256.62940192586154,270.1973131626969,117.820643237572,83.58851646139334,232.31064542952845,310.96196651495086,271.3182381878711,265.7866343645773,191.63225252381707,311.44507315007866,123.87524235146553,63.5793542272029,0.0,291.9934485158567,240.52955919821775,255.32415792256973,33.854624919034535,227.74361294988844,228.79937230166087,108.5520475450122,68.50455655439373,212.13927409603417,226.27426113984467,246.4938675149123,59.72186537549058,148.1770724649205,206.09128483564388,218.09998320438578,84.48516245229837,276.17989012245124,233.1466027019481,166.16901238155174,286.3494482093631,122.58580301886187,254.39814559730718,158.51685894136133,78.72454142248544,227.33384948692722,163.68570867041444,295.36792687598836,296.58553494136663,350.7873929224959,345.3163994157476,321.58558474752704,232.722422693248,262.1783062264386,214.9532795452047,49.32959556591003,286.2960249022666,285.13251335084317,130.1715511650526,146.55123883942503,123.91596385397371,121.03135590453185,94.23212122597661,192.74047528544403,256.14449887267193,241.62028583898578,399.83511611526245,318.12480114917787,114.41241418531936,60.13116460345273,114.13985718530353,279.8542534108385,140.82576094255248,296.11992794907235,120.71175131938836,128.17923041847249,135.78413909105652,129.57323086704855,133.2194540229987
Grenoble,76.22281635959523,326.20006541394423,153.24771227387612,81.887547676346,48.03148180582,131.29050096008189,64.937411125749,328.50162470552095,262.39936221822546,234.54198581870844,221.40930566944704,169.29061555706318,135.27395697870008,407.74818974369464,165.3132421827833,278.77479177471747,347.3805938186744,211.3945943931495,197.6032556821952,278.70887834443704,259.51445777110496,154.96195384432028,473.99284777750705,203.21152541368537,249.96837057322853,146.09032838273865,45.42105787230382,350.27296980296,308.96201005208445,517.7904425976146,118.02611959408361,244.14002605137415,282.16788060208506,316.81878808282744,145.7856412587493,415.5072333193008,229.55979927484452,291.9934485158567,0.0,105.69200364740281,327.6273275589147,273.7155162448047,68.99590355481776,92.58210887004165,384.8606830947235,267.586821213682,221.6754291523579,266.69685416439063,121.45449720402587,347.0975761170604,430.40470176577077,275.15351962694,209.18887854265378,376.2708797822501,249.43216485169467,255.49743426888654,449.8029839179512,279.56160311178337,179.37511558537872,405.9912934015733,347.93827715097024,356.91080862402066,388.0386714781252,137.57046897657716,337.26904274496155,318.5610138621389,228.02759527169638,259.3193833808781,219.85719524394761,60.17637867193716,173.848315052251,90.88188488852859,335.07928408984833,28.355733039708912,54.27403074110638,306.9289144004098,374.5933763585929,280.2044517220281,309.65479179455514,316.4378894340739,371.65666092150786,201.51485611180746,235.59677133163655,146.7072452602676,99.33144329478745,367.8214736019531,283.3917471510134,226.33376174538012,214.6249966192357,212.74137030915264,182.42196700894365,291.15554580067214,312.7503429560729,307.3290229033475,300.2970912657952,325.0145096394365
Lons-le-Saunier,36.93410683863067,224.32592170655838,108.41780655401834,186.18828111868697,152.19830082220022,227.57615342657044,145.37912227173118,223.11622985689687,329.5053816456681,135.1609272956727,293.3435429700564,221.50979390952816,239.61065097144248,332.7964700642954,197.43653844740362,274.59285230077353,329.65517897773833,155.59533344837726,211.53070135982372,373.77249807886636,343.527995642969,52.212923021372184,418.35848006412795,183.53368826145473,260.6448399423944,46.00421765881702,127.7005667904568,267.7288807041319,231.41925565283273,472.77610384534375,209.78148533064513,299.30067763846705,328.18100596579774,330.0217381704666,232.78631024502334,361.6609820237177,187.97227702789155,240.52955919821775,105.69200364740281,0.0,360.64017918578827,213.4575040228177,104.70692316653084,141.99319635470522,346.08309306330796,195.70301432579845,258.00337683815746,301.6404872836695,183.6981511081543,300.0861804344527,360.00626837177407,171.47503811631157,103.81338233239441,319.2701993949147,146.20302972200392,149.86200993857412,406.58725986500986,175.85507549903664,118.11776824777564,303.7824633407955,255.43412045159394,289.3752846526637,287.67638948110556,136.6945393979846,381.45774606226394,367.2814426317717,312.07629844810026,170.74997345534703,131.9979466515532,73.53104898324113,73.17610145723877,43.965352454158264,273.9759154312021,80.70755552041331,61.749362141334316,217.34888499622252,288.200883102233,191.39407424265613,222.3572772523065,294.6882642588236,275.06611220348475,258.3241889976577,281.4278329490422,252.3980287521283,196.7697578012326,339.5180905858068,253.91594101790747,218.67225722517753,114.68824840429932,124.27338435636446,93.05969498956537,203.2406385672784,223.94830026547356,216.50831710177573,210.55668103523942,235.9121168691184
Mont-de-Marsan,330.3119421944282,449.2869993470168,269.48908632678194,343.8038780205081,337.5228621437626,397.63154655793323,265.4833369692535,487.4517003778161,126.71810016583608,384.8265732110919,154.0569637321182,159.852020508121,304.2764893367015,375.3330924053348,166.20933959006186,129.1311732672434,164.21693664688013,268.19510930957034,150.4912441627402,499.39439389074494,520.0609455475987,366.91399981623675,346.1329073713039,200.6231000863796,110.56402572070341,401.29971650920095,282.8620289053709,373.0135438363641,337.29920091927704,340.79197086758654,248.4319223189422,101.6109392628914,58.23283218069127,67.3334404122874,225.01669747183035,305.2427121123048,234.0673505531786,255.32415792256973,327.6273275589147,360.64017918578827,0.0,277.3313884200666,269.742403904228,236.42014491546774,241.68513218635275,308.25294366411117,106.34202212826435,61.04928402481886,208.10057639080486,253.90951112048987,371.6430369391803,430.6077114806568,408.06769987568697,296.6645902799396,472.03695656212307,443.07335545685476,289.55745876063645,493.16342653908123,285.44209039395054,507.379006556792,412.3162682518065,323.2028832419507,480.50793494224575,224.5235633069151,42.711074324380505,55.24228204632688,194.5433820190794,522.9803827519959,487.52384652933597,299.2895130568401,422.06952738808087,316.86801603047337,293.9290150954987,344.2707864633726,361.9957205757377,378.7047575723233,401.30117777034553,364.2399074799637,371.3643163684975,172.58275614064252,446.7966412259776,135.2813157348997,95.11393121911414,334.8946376193446,270.969189053362,202.45373378703704,195.2775097478185,163.75584889792924,457.11595100715607,342.29898594896923,450.5480226974118,365.55175921741886,378.46630620882473,383.71977486999333,376.2471826668582,385.6235394924465
Blois,212.30568235082325,176.5835431337287,120.48273054557072,346.2033627663284,316.88830238942046,402.7365058882039,257.89881034595714,221.40244406623282,327.9791591641044,139.46263019768168,314.1172157538197,237.48140501559166,364.22560678102883,138.82241294527864,196.25746688271968,148.72799513932944,157.3160204795853,62.377548905897235,165.768853115904,547.5399884493147,533.1773957120715,178.59143712035444,205.1745760088781,103.60861337424585,172.93864834981787,226.24568431437132,256.3981902642448,102.54027178102346,61.264406723401436,260.36760937957234,305.01173898944234,282.379067557847,281.81174010953765,216.28964965363272,308.6930292426128,148.2042987345997,57.533775211567935,33.854624919034535,273.7155162448047,213.4575040228177,277.3313884200666,0.0,212.88659818991115,219.26783294641712,141.11358384932063,35.33109795878612,222.54775142751402,242.47243784165758,242.16334880091114,90.70336482944921,157.5736411667972,172.84290936989274,184.7196753661599,105.95240174521136,242.36078661887606,199.328317729145,195.78625401652303,252.5607378747025,97.4960285082105,230.04787015611737,135.34221778254138,84.00576745813608,203.19539269770004,153.9545791240321,315.83035210180793,314.9082516665252,355.2161965353769,311.7688340220655,288.67025970095324,213.6513803146184,230.30231185364923,191.786430020358,61.79307914541408,265.30430269452677,261.7337987568189,102.0743508704251,132.13289994803003,92.25228583156029,94.15732062482141,124.87136796882076,169.8231979595404,262.44405828813626,252.97698582150522,390.26391391150287,309.6832111265967,148.25219185923677,86.0201057088751,124.34172655658132,246.63492684218767,107.80907755172755,264.1961998003043,90.58121976295368,101.29972757960431,107.37728744363582,100.42117548305217,108.32578345328818
Saint-Étienne,68.29292805375889,294.7372787736861,95.34338362577131,133.350952891834,105.29993756406172,190.70772872168402,51.03003433971946,307.54523883340784,225.33269330543206,203.2021381045769,188.6491249206683,119.39170367955231,159.83036921096527,350.228145362428,103.68615122056156,210.40356132313138,278.41560672040015,151.81288754612177,131.0539377692724,334.6534482102287,322.88173558314554,137.28417674526736,408.68898847045114,134.78752594741022,183.6674225018962,150.62460633597618,43.86235910732227,298.2409271147978,255.05132750179735,450.1728433402536,113.5917817002119,197.6124791181409,230.29604063570497,251.95206969576645,132.14544887719137,350.1898737167432,164.38455335846632,227.74361294988844,68.99590355481776,104.70692316653084,269.742403904228,212.88659818991115,0.0,37.634786898644535,316.9272371600425,212.17686608398142,163.67549375343327,208.88730099743233,79.01208256431295,280.8704358411726,370.4600389203854,249.43243680179094,192.9320652136974,312.21878298619913,246.41014011330807,239.16607702641096,382.17163276580834,274.7191350676533,125.29136236100867,373.323171463386,303.77277801754224,296.875346100157,352.39942040391486,68.78812188315212,284.9552864836775,268.6639762029415,208.64568705138623,275.33747449124337,236.30925137358025,32.01316050124039,177.14549168760252,65.27888258442496,272.9946356042025,76.5946732953657,92.26309509202095,261.44596672188516,324.6586698860591,235.17834769432048,262.2249694575675,247.47315351727593,331.2136392144974,155.6055516688234,182.94470759908776,181.81223324919247,107.73235889791411,299.0043609803464,215.04997449376123,157.40967135121252,218.19122935433543,171.88629201641257,197.21362952065607,244.923331431434,266.41139189092485,262.90549977572994,255.2006579284852,278.5137358271207
Le Puy-en-Velay,105.83867612677851,320.78898175767847,111.4436477570949,136.55191222607266,115.5838212761284,196.09845362149582,41.99032673896803,337.57777369211794,187.72796891778617,230.89524505311516,151.47009414617074,82.34093585726,145.00455759233628,358.0796260180224,72.73718365992544,190.5231912353152,262.0121191555206,161.92981348824875,107.0291892597846,333.64543229044705,329.3995977267442,171.2532579655521,405.731806895389,127.99796113845764,158.61665624621293,187.7657124211829,51.094572929013665,311.78592055224317,267.7298715604335,441.8275025006359,88.82292896017584,160.42254486356626,194.37768161334208,224.47576474341616,101.53123406947361,347.6573229345738,165.61105749404527,228.79937230166087,92.58210887004165,141.99319635470522,236.42014491546774,219.26783294641712,37.634786898644535,0.0,308.44560244000627,224.47915840931316,130.09519946524688,175.37089192120257,41.96383720776216,277.27859508219865,375.4524857066925,278.474293377863,225.9381658504942,312.25122180076585,281.6648189267303,271.4275409822543,374.1524362948222,309.39947849485577,142.5465637808186,398.0021433363984,322.91321958001845,302.60690852531474,375.8125617328492,65.46678996975149,249.32333482914265,232.32465897864955,173.77416451815492,312.72955477438666,273.8012925535323,69.63871258190423,213.92629520668842,101.06252800781284,276.4804699692642,107.89855029581224,127.00531553910369,280.40763064308965,339.50496282288896,254.9628417970477,279.85265507444245,233.7414802504204,352.25687508986573,118.18721109246444,147.07371828574142,171.27225707254954,90.47501339611816,286.47174129393557,206.28920907436836,141.9980160413135,254.6733734585139,195.92648059267106,234.72547714126415,263.7079992203144,284.71329613095236,282.52566407867914,274.5309519388096,296.49936764171764
