algorithm,function,dim,f_best,n_evals,n_iter,seed,runtime_s,converged,x0,x1,n_runs_group,gap,x2
gradient_descent,rosenbrock,2,0.09154915659704309,10001,2000,2083006604,0.06849445798434317,False,1.302401641377466,1.6972619835308393,1000,0.09154915659704309,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006605,0.0685057919472456,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006606,0.06825979193672538,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006607,0.06846483307890594,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006608,0.06819095788523555,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006609,0.06823579221963882,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006610,0.06821549986489117,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006611,0.0681777079589665,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006612,0.06824320810846984,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006613,0.06881016702391207,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.2600176636985117,10001,2000,2083006614,0.06817495916038752,False,0.4907203002159398,0.2382532755891066,1000,0.2600176636985117,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006615,0.0680439171846956,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006616,0.06847516703419387,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006617,0.06798741710372269,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006618,0.06827283394522965,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.2095356151070297,10001,2000,2083006619,0.06820562505163252,False,0.5428194441302409,0.29236919228022973,1000,0.2095356151070297,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006620,0.06818550010211766,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006621,0.06813141703605652,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006622,0.06861370778642595,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006623,0.06949912500567734,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006624,0.06864229217171669,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006625,0.06886883405968547,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006626,0.06896629207767546,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006627,0.06865729205310345,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006628,0.06844845903106034,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006629,0.06838562502525747,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006630,0.06841970910318196,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006631,0.06851316685788333,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006632,0.06854183413088322,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.0013138972270550378,10001,2000,2083006633,0.06838770885951817,False,0.9637825534210407,0.9287286957840392,1000,0.0013138972270550378,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006634,0.06837641610763967,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006635,0.06807029200717807,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006636,0.06828041700646281,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006637,0.06812533410266042,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006638,0.06832641595974565,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006639,0.07030662498436868,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006640,0.0695672498550266,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006641,0.06849525007419288,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006642,0.06850504199974239,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006643,0.06863512494601309,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09184425732301363,10001,2000,2083006644,0.06850275001488626,False,1.3028887261130992,1.698532328821286,1000,0.09184425732301363,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006645,0.0686251251026988,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09224675201049276,10001,2000,2083006646,0.06889695790596306,False,1.3035518128485648,1.7002624589539233,1000,0.09224675201049276,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006647,0.06895687500946224,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006648,0.06862929183989763,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006649,0.06843320885673165,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006650,0.06830808310769498,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006651,0.06914108316414058,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.160814964568236,10001,2000,2083006652,0.06936662481166422,False,0.5994687710951164,0.35738872737761657,1000,0.160814964568236,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006653,0.06893279193900526,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.0319919989533574,10001,2000,2083006654,0.06886316603049636,False,0.8213133884785495,0.6737613659332612,1000,0.0319919989533574,
gradient_descent,rosenbrock,2,0.25685953426853725,10001,2000,2083006655,0.06923037488013506,False,0.49382265841379536,0.24132303717395034,1000,0.25685953426853725,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006656,0.069185083033517,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006657,0.07843437511473894,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006658,0.06978604197502136,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006659,0.06917941593565047,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.05545988518590058,10001,2000,2083006660,0.06925299996510148,False,1.2353568949370584,1.526925298152703,1000,0.05545988518590058,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006661,0.0686416660901159,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.06564727997815951,10001,2000,2083006662,0.068379582837224,False,0.7440574789449186,0.5524353368207472,1000,0.06564727997815951,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006663,0.06848954106681049,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006664,0.06847558310255408,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006665,0.06846574996598065,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006666,0.06874333298765123,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006667,0.06888933293521404,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006668,0.06847641686908901,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006669,0.0685331248678267,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006670,0.06823566695675254,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006671,0.06767783313989639,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006672,0.06786983297206461,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006673,0.06831649993546307,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006674,0.06820550002157688,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006675,0.0687652500346303,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.13536413863574523,10001,2000,2083006676,0.0685975831001997,False,0.6325174904635357,0.39828744352545986,1000,0.13536413863574523,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006677,0.06837570783682168,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006678,0.06842387514188886,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03163867519885472,10001,2000,2083006679,0.06834287499077618,False,0.8223026519848183,0.6753921724734123,1000,0.03163867519885472,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006680,0.06845987495034933,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006681,0.06853016698732972,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006682,0.06812216714024544,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006683,0.06821012496948242,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006684,0.06845045881345868,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006685,0.06854420900344849,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006686,0.0687617501243949,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006687,0.06829616706818342,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006688,0.06886949995532632,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006689,0.06852120812982321,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006690,0.06856029201298952,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.07651868787673964,10001,2000,2083006691,0.06854579085484147,False,1.276460694621206,1.6302909054788788,1000,0.07651868787673964,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006692,0.06820483389310539,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006693,0.06819270900450647,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.03207529227020885,10001,2000,2083006694,0.06843595812097192,False,0.8210809745219884,0.6733785134410906,1000,0.03207529227020885,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006695,0.06904637510888278,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03209191839663921,10001,2000,2083006696,0.06922095781192183,False,0.8210346186770923,0.6733021649509567,1000,0.03209191839663921,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006697,0.06919762515462935,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006698,0.06900550005957484,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.09595473910410555,10001,2000,2083006699,0.06911320798099041,False,1.309593739099584,1.7160675357589303,1000,0.09595473910410555,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006700,0.06912874989211559,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006701,0.06872433400712907,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006702,0.06837608385831118,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006703,0.06848599994555116,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.035426905694212765,10001,2000,2083006704,0.06837187497876585,False,0.8119672803614234,0.6584506141794709,1000,0.035426905694212765,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006705,0.06850975006818771,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.05696716887777507,10001,2000,2083006706,0.06846612505614758,False,0.7615733548132688,0.578898969086777,1000,0.05696716887777507,
gradient_descent,rosenbrock,2,0.25977934172124495,10001,2000,2083006707,0.06844004197046161,False,0.49095375584219625,0.23848360481510084,1000,0.25977934172124495,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006708,0.06864870898425579,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.09159471539336889,10001,2000,2083006709,0.06790324999019504,False,1.3024768905846411,1.6974582068962158,1000,0.09159471539336889,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006710,0.0684638749808073,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006711,0.06837495812214911,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006712,0.06854566722176969,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006713,0.0683507090434432,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006714,0.06855345796793699,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006715,0.06822733394801617,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006716,0.06831854209303856,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006717,0.06854037498123944,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006718,0.06843020906671882,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006719,0.06835208390839398,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.039324550228389446,10001,2000,2083006720,0.06843937514349818,False,0.8018957320157737,0.6421465446320462,1000,0.039324550228389446,
gradient_descent,rosenbrock,2,0.09225934170474573,10001,2000,2083006721,0.06826500012539327,False,1.303572530293433,1.7003165291862374,1000,0.09225934170474573,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006722,0.06836104206740856,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03200377586570209,10001,2000,2083006723,0.06843491620384157,False,0.8212805089161316,0.6737071973124984,1000,0.03200377586570209,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006724,0.06860545813106,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.07239680452908374,10001,2000,2083006725,0.06882970803417265,False,1.2689101222481514,1.611050235149839,1000,0.07239680452908374,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006726,0.06909370794892311,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.004969956172698684,10001,2000,2083006727,0.06898733298294246,False,0.929563417112909,0.8637941402461108,1000,0.004969956172698684,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006728,0.06820562481880188,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09176707345165275,10001,2000,2083006729,0.06830241600982845,False,1.302761404282205,1.6982002203590354,1000,0.09176707345165275,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006730,0.06800737511366606,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006731,0.06947833299636841,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006732,0.07029016711749136,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006733,0.06933354190550745,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.0006445759389102081,10001,2000,2083006734,0.06833870802074671,False,0.9746324301905371,0.9498053040575911,1000,0.0006445759389102081,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006735,0.06833912502042949,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006736,0.0681944580283016,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.25347322472559414,10001,2000,2083006737,0.0681828330270946,False,0.4971703729904936,0.24465728690720923,1000,0.25347322472559414,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006738,0.06834641611203551,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006739,0.06831362494267523,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006740,0.06818008283153176,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006741,0.06866516685113311,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09180881433611901,10001,2000,2083006742,0.06869183294475079,False,1.3028302663192435,1.6983798372665329,1000,0.09180881433611901,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006743,0.06862116698175669,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006744,0.06815354200080037,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.032081822386427136,10001,2000,2083006745,0.06806904100812972,False,0.8210627662592181,0.6733485237585825,1000,0.032081822386427136,
gradient_descent,rosenbrock,2,0.03529977839717061,10001,2000,2083006746,0.068273541983217,False,1.1877622956467733,1.411450826844769,1000,0.03529977839717061,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006747,0.06831512483768165,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03197609631696033,10001,2000,2083006748,0.06801816704683006,False,0.8213577961188394,0.6738345303254005,1000,0.03197609631696033,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006749,0.06822091690264642,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,5.118364712308976e-05,10001,2000,2083006750,0.0681521249935031,False,0.9928514955980862,0.9857253639388115,1000,5.118364712308976e-05,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006751,0.06796066695824265,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006752,0.06799987494014204,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006753,0.06838366598822176,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03505338249918594,10001,2000,2083006754,0.06937962491065264,False,1.1871057560444533,1.4098895426440894,1000,0.03505338249918594,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006755,0.06890958291478455,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.0913079378155755,10001,2000,2083006756,0.06872400012798607,False,1.30200290938453,1.69622241994498,1000,0.0913079378155755,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006757,0.06854837504215539,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006758,0.06839937507174909,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006759,0.06898574996739626,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006760,0.06812733295373619,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006761,0.06857512518763542,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006762,0.0681105840485543,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006763,0.06806883402168751,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006764,0.06806158414110541,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006765,0.068124083802104,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006766,0.06792104197666049,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006767,0.0681040408089757,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006768,0.07747508282773197,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006769,0.08254758291877806,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006770,0.08226241706870496,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006771,0.07353241695091128,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.031997576437655655,10001,2000,2083006772,0.07634362485259771,False,0.8212978161346373,0.6737357104448767,1000,0.031997576437655655,
gradient_descent,rosenbrock,2,0.23162143208145797,10001,2000,2083006773,0.07016991614364088,False,0.5193320940253598,0.2672979280244497,1000,0.23162143208145797,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006774,0.06946341693401337,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006775,0.06965491594746709,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006776,0.06913016620092094,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006777,0.06958650005981326,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006778,0.07010691589675844,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006779,0.06941954209469259,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006780,0.06859820894896984,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006781,0.0686784170102328,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.0518769058319359,10001,2000,2083006782,0.07057329104281962,False,0.7724720492256778,0.5956741373456189,1000,0.0518769058319359,
gradient_descent,rosenbrock,2,0.04295752171853322,10001,2000,2083006783,0.06946324999444187,False,0.7929490479864645,0.6278331793935275,1000,0.04295752171853322,
gradient_descent,rosenbrock,2,0.06102490875468283,10001,2000,2083006784,0.06886487500742078,False,0.7532301872413186,0.5662174344010462,1000,0.06102490875468283,
gradient_descent,rosenbrock,2,0.11129831856798893,10001,2000,2083006785,0.0692284582182765,False,0.6667707826065414,0.44298138002631315,1000,0.11129831856798893,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006786,0.06914658308960497,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006787,0.06831708294339478,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006788,0.06843679095618427,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006789,0.06848683394491673,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006790,0.06854591588489711,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006791,0.06909166602417827,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006792,0.06857470888644457,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006793,0.06878287484869361,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09165445757564171,10001,2000,2083006794,0.0682914589997381,False,1.3025755380643143,1.6977154618214874,1000,0.09165445757564171,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006795,0.06805495917797089,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006796,0.06809316691942513,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006797,0.06791237508878112,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006798,0.06889487500302494,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006799,0.06837704195640981,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006800,0.06840387498959899,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006801,0.06841012486256659,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006802,0.0684373329859227,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.09241429783619026,10001,2000,2083006803,0.06795129203237593,False,1.3038274085422503,1.7009818032616906,1000,0.09241429783619026,
gradient_descent,rosenbrock,2,0.0921403498341596,10001,2000,2083006804,0.06819066707976162,False,1.3033766622671898,1.6998053696207838,1000,0.0921403498341596,
gradient_descent,rosenbrock,2,0.03197894296451296,10001,2000,2083006805,0.06823862507008016,False,0.8213498461283975,0.6738214319248995,1000,0.03197894296451296,
gradient_descent,rosenbrock,2,0.25545007687029053,10001,2000,2083006806,0.06816808297298849,False,0.49521336167170854,0.24270541080926916,1000,0.25545007687029053,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006807,0.06834854208864272,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006808,0.06810204219073057,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006809,0.0681610421743244,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.2602188921300784,10001,2000,2083006810,0.06837699981406331,False,0.49052326376850985,0.2380589631207519,1000,0.2602188921300784,
gradient_descent,rosenbrock,2,22536.0,10001,2000,2083006811,0.06891258317045867,False,-5.0,10.0,1000,22536.0,
gradient_descent,rosenbrock,2,0.19748712511280594,10001,2000,2083006812,0.06905762501992285,False,0.5561555510209766,0.30709714200104715,1000,0.19748712511280594,
gradient_descent,rosenbrock,2,0.25396703809500887,10001,2000,2083006813,0.06889049988240004,False,0.4966808047250818,0.24416828108956298,1000,0.25396703809500887,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006814,0.06868562498129904,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006815,0.06938616698607802,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006816,0.06916658417321742,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006817,0.06969524989835918,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,810081.0,10001,2000,2083006818,0.06842024996876717,False,10.0,10.0,1000,810081.0,
gradient_descent,rosenbrock,2,0.03205261040848972,10001,2000,2083006819,0.06870945915579796,False,0.8211442339470325,0.6734827091958455,1000,0.03205261040848972,
